2026/06/18 12:10:14.200, 2, 0, 548, 16376, 136.91
2026/06/18 12:10:15.201, 98, 9, 2627, 16376, 52.57
2026/06/18 12:10:16.201, 100, 32, 2626, 16376, 225.91
2026/06/18 12:10:17.202, 100, 32, 2626, 16376, 244.99
2026/06/18 12:10:18.202, 100, 32, 2626, 16376, 244.94
2026/06/18 12:10:19.202, 100, 32, 2626, 16376, 244.72
2026/06/18 12:10:20.202, 100, 32, 2619, 16376, 245.16
2026/06/18 12:10:21.202, 100, 32, 2619, 16376, 244.62
2026/06/18 12:10:22.202, 100, 32, 2619, 16376, 245.49
2026/06/18 12:10:23.202, 100, 32, 2619, 16376, 245.67
2026/06/18 12:10:24.202, 100, 32, 2615, 16376, 245.77
2026/06/18 12:10:25.203, 100, 32, 2615, 16376, 246.06
2026/06/18 12:10:26.203, 100, 32, 2615, 16376, 245.17
2026/06/18 12:10:27.203, 100, 32, 2615, 16376, 245.96
2026/06/18 12:10:28.203, 100, 32, 2615, 16376, 245.23
2026/06/18 12:10:29.203, 100, 32, 2615, 16376, 245.75
2026/06/18 12:10:30.203, 100, 32, 2615, 16376, 245.70
2026/06/18 12:10:31.203, 100, 32, 2615, 16376, 245.45
