2026/06/18 10:10:30.946, 100, 33, 517, 16376, 156.45
2026/06/18 10:10:31.948, 4, 1, 2603, 16376, 69.49
2026/06/18 10:10:32.948, 100, 34, 2602, 16376, 231.55
2026/06/18 10:10:33.948, 100, 34, 2602, 16376, 234.69
2026/06/18 10:10:34.948, 100, 34, 2602, 16376, 234.80
2026/06/18 10:10:35.949, 100, 34, 2601, 16376, 235.85
2026/06/18 10:10:36.949, 100, 34, 2596, 16376, 235.28
2026/06/18 10:10:37.949, 100, 35, 2596, 16376, 232.66
2026/06/18 10:10:38.949, 100, 34, 2596, 16376, 233.72
2026/06/18 10:10:39.949, 100, 34, 2596, 16376, 234.18
2026/06/18 10:10:40.949, 100, 34, 2596, 16376, 234.47
2026/06/18 10:10:41.949, 100, 34, 2592, 16376, 234.23
2026/06/18 10:10:42.949, 100, 35, 2592, 16376, 233.53
2026/06/18 10:10:43.950, 100, 34, 2592, 16376, 234.56
2026/06/18 10:10:44.950, 100, 35, 2592, 16376, 234.88
2026/06/18 10:10:45.950, 100, 34, 2592, 16376, 234.92
2026/06/18 10:10:46.950, 100, 35, 2592, 16376, 233.61
2026/06/18 10:10:47.950, 100, 34, 2592, 16376, 232.23
