2026/06/18 10:11:27.234, 3, 1, 517, 16376, 54.24
2026/06/18 10:11:28.236, 68, 7, 4099, 16376, 54.65
2026/06/18 10:11:29.236, 100, 28, 2642, 16376, 149.31
2026/06/18 10:11:30.236, 100, 27, 2652, 16376, 187.41
2026/06/18 10:11:31.236, 100, 28, 2651, 16376, 187.45
2026/06/18 10:11:32.236, 100, 28, 2651, 16376, 183.57
2026/06/18 10:11:33.236, 100, 29, 2646, 16376, 184.78
2026/06/18 10:11:34.237, 100, 28, 2646, 16376, 185.12
2026/06/18 10:11:35.237, 100, 28, 2646, 16376, 185.41
2026/06/18 10:11:36.237, 100, 28, 2642, 16376, 184.88
2026/06/18 10:11:37.237, 100, 28, 2642, 16376, 185.00
2026/06/18 10:11:38.237, 100, 28, 2642, 16376, 185.09
2026/06/18 10:11:39.237, 100, 28, 2642, 16376, 185.08
2026/06/18 10:11:40.238, 100, 28, 2642, 16376, 185.92
2026/06/18 10:11:41.238, 100, 28, 2642, 16376, 185.38
2026/06/18 10:11:42.238, 100, 28, 2642, 16376, 183.29
2026/06/18 10:11:43.238, 100, 28, 2642, 16376, 183.31
2026/06/18 10:11:44.238, 100, 28, 2642, 16376, 183.32
2026/06/18 10:11:45.238, 100, 28, 2645, 16376, 182.74
