2026/06/18 10:08:38.269, 4, 1, 508, 16376, 105.64
2026/06/18 10:08:39.271, 100, 7, 2594, 16376, 78.45
2026/06/18 10:08:40.271, 100, 7, 2593, 16376, 177.32
2026/06/18 10:08:41.271, 99, 7, 2592, 16376, 179.18
2026/06/18 10:08:42.271, 100, 7, 2592, 16376, 178.65
2026/06/18 10:08:43.271, 100, 7, 2591, 16376, 179.78
2026/06/18 10:08:44.271, 100, 7, 2586, 16376, 180.38
2026/06/18 10:08:45.271, 100, 7, 2586, 16376, 178.95
2026/06/18 10:08:46.280, 99, 7, 2600, 16376, 171.71
2026/06/18 10:08:47.280, 100, 7, 2600, 16376, 178.70
2026/06/18 10:08:48.280, 99, 7, 2590, 16376, 178.30
2026/06/18 10:08:49.280, 100, 7, 2587, 16376, 177.97
2026/06/18 10:08:50.280, 100, 7, 2586, 16376, 178.44
2026/06/18 10:08:51.280, 100, 7, 2586, 16376, 179.23
2026/06/18 10:08:52.280, 100, 7, 2586, 16376, 180.40
2026/06/18 10:08:53.280, 100, 7, 2586, 16376, 180.51
2026/06/18 10:08:54.281, 100, 7, 2586, 16376, 179.76
2026/06/18 10:08:55.281, 99, 7, 2586, 16376, 176.80
