2026/06/18 10:09:53.761, 4, 1, 513, 16376, 54.25
2026/06/18 10:09:54.762, 4, 1, 4098, 16376, 51.92
2026/06/18 10:09:55.763, 100, 38, 2632, 16376, 178.41
2026/06/18 10:09:56.763, 100, 38, 2640, 16376, 235.80
2026/06/18 10:09:57.763, 100, 39, 2639, 16376, 236.88
2026/06/18 10:09:58.763, 100, 40, 2639, 16376, 237.43
2026/06/18 10:09:59.763, 100, 39, 2630, 16376, 237.66
2026/06/18 10:10:00.763, 100, 39, 2630, 16376, 235.92
2026/06/18 10:10:01.763, 100, 39, 2630, 16376, 237.80
2026/06/18 10:10:02.763, 100, 39, 2630, 16376, 237.96
2026/06/18 10:10:03.764, 100, 39, 2630, 16376, 237.79
2026/06/18 10:10:04.764, 100, 40, 2630, 16376, 237.91
2026/06/18 10:10:05.764, 100, 40, 2630, 16376, 238.13
2026/06/18 10:10:06.764, 100, 39, 2630, 16376, 238.17
2026/06/18 10:10:07.764, 100, 40, 2630, 16376, 238.01
2026/06/18 10:10:08.764, 100, 38, 2630, 16376, 236.74
2026/06/18 10:10:09.764, 100, 40, 2630, 16376, 236.91
2026/06/18 10:10:10.764, 100, 39, 2630, 16376, 234.86
2026/06/18 10:10:11.764, 100, 39, 2628, 16376, 234.22
