2026/06/18 10:08:20.053, 100, 50, 518, 16376, 99.89
2026/06/18 10:08:21.055, 4, 1, 2592, 16376, 51.46
2026/06/18 10:08:22.055, 99, 8, 2592, 16376, 140.47
2026/06/18 10:08:23.055, 99, 9, 2591, 16376, 166.42
2026/06/18 10:08:24.056, 99, 8, 2591, 16376, 166.04
2026/06/18 10:08:25.056, 97, 8, 2590, 16376, 162.88
2026/06/18 10:08:26.056, 99, 8, 2585, 16376, 163.18
2026/06/18 10:08:27.056, 96, 7, 2585, 16376, 159.64
2026/06/18 10:08:28.056, 99, 8, 2585, 16376, 161.31
2026/06/18 10:08:29.056, 99, 8, 2585, 16376, 166.19
2026/06/18 10:08:30.056, 99, 8, 2581, 16376, 163.91
2026/06/18 10:08:31.056, 99, 9, 2581, 16376, 163.79
2026/06/18 10:08:32.057, 99, 9, 2581, 16376, 166.42
2026/06/18 10:08:33.057, 99, 8, 2581, 16376, 161.48
2026/06/18 10:08:34.057, 99, 7, 2581, 16376, 158.25
2026/06/18 10:08:35.057, 99, 8, 2581, 16376, 162.24
2026/06/18 10:08:36.057, 99, 8, 2581, 16376, 156.26
2026/06/18 10:08:37.057, 99, 8, 2581, 16376, 157.89
