2026/06/18 10:10:12.843, 3, 1, 535, 16376, 60.57
2026/06/18 10:10:13.845, 13, 1, 2610, 16376, 83.74
2026/06/18 10:10:14.845, 100, 33, 2606, 16376, 213.77
2026/06/18 10:10:15.845, 100, 33, 2606, 16376, 214.47
2026/06/18 10:10:16.845, 100, 33, 2605, 16376, 213.82
2026/06/18 10:10:17.845, 100, 33, 2605, 16376, 213.88
2026/06/18 10:10:18.845, 100, 33, 2596, 16376, 214.60
2026/06/18 10:10:19.846, 100, 33, 2596, 16376, 214.62
2026/06/18 10:10:20.846, 100, 33, 2596, 16376, 214.38
2026/06/18 10:10:21.846, 100, 33, 2596, 16376, 214.72
2026/06/18 10:10:22.846, 100, 33, 2592, 16376, 213.76
2026/06/18 10:10:23.846, 100, 33, 2592, 16376, 214.15
2026/06/18 10:10:24.846, 100, 33, 2592, 16376, 214.25
2026/06/18 10:10:25.846, 100, 33, 2592, 16376, 213.64
2026/06/18 10:10:26.846, 100, 33, 2592, 16376, 214.47
2026/06/18 10:10:27.846, 100, 33, 2592, 16376, 214.85
2026/06/18 10:10:28.847, 100, 33, 2592, 16376, 214.93
2026/06/18 10:10:29.847, 100, 33, 2592, 16376, 214.92
