2026/06/18 11:49:37.845, 2, 0, 558, 16376, 116.69
2026/06/18 11:49:38.847, 100, 28, 2626, 16376, 135.45
2026/06/18 11:49:39.847, 100, 28, 2626, 16376, 227.51
2026/06/18 11:49:40.847, 100, 28, 2625, 16376, 227.30
2026/06/18 11:49:41.847, 100, 28, 2625, 16376, 227.97
2026/06/18 11:49:42.847, 100, 28, 2625, 16376, 227.67
2026/06/18 11:49:43.847, 100, 28, 2619, 16376, 228.60
2026/06/18 11:49:44.848, 100, 28, 2619, 16376, 228.36
2026/06/18 11:49:45.848, 100, 28, 2619, 16376, 228.13
2026/06/18 11:49:46.848, 100, 28, 2619, 16376, 228.18
2026/06/18 11:49:47.848, 100, 28, 2615, 16376, 228.13
2026/06/18 11:49:48.848, 100, 29, 2615, 16376, 228.37
2026/06/18 11:49:49.856, 100, 28, 2615, 16376, 227.49
2026/06/18 11:49:50.856, 100, 29, 2615, 16376, 227.39
2026/06/18 11:49:51.856, 100, 28, 2615, 16376, 226.22
2026/06/18 11:49:52.856, 100, 28, 2615, 16376, 227.00
2026/06/18 11:49:53.857, 100, 28, 2615, 16376, 227.27
2026/06/18 11:49:54.857, 100, 28, 2615, 16376, 226.17
