2026/06/18 11:43:26.387, 0, 0, 557, 16376, 49.63
2026/06/18 11:43:27.389, 1, 0, 4018, 16376, 54.04
2026/06/18 11:43:28.389, 100, 56, 2637, 16376, 179.58
2026/06/18 11:43:29.389, 100, 56, 2647, 16376, 247.51
2026/06/18 11:43:30.389, 100, 58, 2647, 16376, 252.76
2026/06/18 11:43:31.389, 100, 59, 2644, 16376, 253.15
2026/06/18 11:43:32.390, 100, 59, 2639, 16376, 251.99
2026/06/18 11:43:33.390, 100, 59, 2639, 16376, 253.01
2026/06/18 11:43:34.390, 100, 59, 2639, 16376, 253.01
2026/06/18 11:43:35.390, 100, 59, 2635, 16376, 253.03
2026/06/18 11:43:36.390, 100, 58, 2635, 16376, 253.07
2026/06/18 11:43:37.390, 100, 59, 2635, 16376, 253.23
2026/06/18 11:43:38.390, 100, 59, 2635, 16376, 253.65
2026/06/18 11:43:39.390, 100, 59, 2635, 16376, 253.30
2026/06/18 11:43:40.391, 100, 56, 2635, 16376, 249.84
2026/06/18 11:43:41.391, 100, 59, 2635, 16376, 252.20
2026/06/18 11:43:42.391, 100, 59, 2635, 16376, 251.03
2026/06/18 11:43:43.391, 100, 59, 2635, 16376, 250.85
2026/06/18 11:43:44.391, 100, 59, 2640, 16376, 251.47
