2026/06/18 12:16:33.591, 0, 0, 542, 16376, 48.90
2026/06/18 12:16:34.592, 9, 0, 4090, 16376, 53.09
2026/06/18 12:16:35.593, 100, 53, 2637, 16376, 157.98
2026/06/18 12:16:36.593, 100, 51, 2648, 16376, 230.57
2026/06/18 12:16:37.593, 100, 50, 2648, 16376, 230.36
2026/06/18 12:16:38.593, 100, 50, 2646, 16376, 229.96
2026/06/18 12:16:39.593, 100, 51, 2641, 16376, 227.84
2026/06/18 12:16:40.593, 100, 50, 2641, 16376, 231.34
2026/06/18 12:16:41.593, 100, 51, 2641, 16376, 231.20
2026/06/18 12:16:42.594, 100, 51, 2637, 16376, 231.29
2026/06/18 12:16:43.594, 100, 50, 2637, 16376, 231.19
2026/06/18 12:16:44.594, 100, 51, 2637, 16376, 231.16
2026/06/18 12:16:45.603, 100, 50, 2637, 16376, 226.78
2026/06/18 12:16:46.603, 100, 51, 2637, 16376, 224.31
2026/06/18 12:16:47.603, 96, 49, 2637, 16376, 224.90
2026/06/18 12:16:48.603, 100, 51, 2637, 16376, 225.64
2026/06/18 12:16:49.603, 100, 51, 2637, 16376, 225.66
2026/06/18 12:16:50.603, 100, 51, 2637, 16376, 225.62
2026/06/18 12:16:51.604, 100, 51, 2641, 16376, 225.61
