2026/06/18 12:20:42.073, 1, 0, 542, 16376, 48.78
2026/06/18 12:20:43.075, 96, 9, 4074, 16376, 52.07
2026/06/18 12:20:44.075, 100, 55, 2621, 16376, 160.21
2026/06/18 12:20:45.075, 100, 56, 2632, 16376, 251.33
2026/06/18 12:20:46.075, 100, 56, 2632, 16376, 249.44
2026/06/18 12:20:47.075, 100, 56, 2630, 16376, 247.92
2026/06/18 12:20:48.075, 100, 56, 2625, 16376, 248.02
2026/06/18 12:20:49.076, 100, 56, 2625, 16376, 248.92
2026/06/18 12:20:50.076, 100, 57, 2625, 16376, 249.56
2026/06/18 12:20:51.076, 100, 56, 2625, 16376, 249.53
2026/06/18 12:20:52.076, 100, 56, 2621, 16376, 249.22
2026/06/18 12:20:53.076, 100, 56, 2621, 16376, 249.71
2026/06/18 12:20:54.084, 100, 56, 2621, 16376, 248.83
2026/06/18 12:20:55.084, 100, 56, 2621, 16376, 250.90
2026/06/18 12:20:56.084, 100, 57, 2621, 16376, 248.23
2026/06/18 12:20:57.084, 100, 56, 2621, 16376, 246.60
2026/06/18 12:20:58.084, 100, 56, 2621, 16376, 245.87
2026/06/18 12:20:59.086, 100, 56, 2621, 16376, 245.08
2026/06/18 12:21:00.086, 100, 56, 2627, 16376, 245.48
